Gender,Age,YearsCodePro,Country,Salary,EdLevel
Man,25.0,2.0,Poland,44297.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,34.0,9.0,United Kingdom,108600.0,Some college/university study without earning a degree
Man,35.0,11.0,France,86478.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,21.0,1.0,Romania,12216.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,5.0,Iran,14250.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,5.0,India,20943.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,37.0,4.0,Sweden,42960.0,Associate degree / technical diploma
Woman,25.0,1.0,Nigeria,492.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
"Non-binary, genderqueer, or gender non-conforming",28.0,6.0,Canada,60505.0,Some college/university study without earning a degree
Man,24.0,1.0,Greece,9084.0,Secondary school (if completed)
Man,39.0,19.0,Australia,93533.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,1.0,United States,75000.0,Some college/university study without earning a degree
,,3.0,India,13962.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,39.0,16.0,Canada,90758.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,22.0,2.0,United States,100000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,3.0,India,60312.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
"Non-binary, genderqueer, or gender non-conforming",23.0,3.0,Canada,56723.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,33.0,1.0,United States,60000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,43.0,20.0,Canada,86976.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,34.0,7.0,Canada,105884.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
"Non-binary, genderqueer, or gender non-conforming",23.0,5.0,Brazil,6732.0,Some college/university study without earning a degree
Woman,31.0,7.0,Australia,59461.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,27.0,6.0,United Kingdom,96945.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,4.0,United States,102000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,33.0,8.0,United States,100000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,45.0,22.0,United States,95000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,42.0,12.0,Canada,62018.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,57.0,30.0,Australia,102419.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,5.0,United Kingdom,31022.0,Some college/university study without earning a degree
Woman,39.0,2.0,United States,60000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,6.0,France,36852.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,21.0,3.0,United States,10000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,27.0,5.0,Viet Nam,5172.0,Some college/university study without earning a degree
Man,24.0,3.0,United States,22500.0,Associate degree / technical diploma
Man,29.0,5.0,Other,10680.0,Some college/university study without earning a degree
Woman,37.0,16.0,United States,68000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,7.0,United States,81300.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,45.0,20.0,South Africa,71256.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,15.0,2.0,Other,20950.0,Secondary school (if completed)
Man,20.0,4.0,Brazil,20892.0,Secondary school (if completed)
Man,48.0,26.0,Turkey,15000.0,Some college/university study without earning a degree
Man,24.0,2.0,Other,15867.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,44.0,20.0,Netherlands,77832.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,42.0,16.0,Switzerland,106731.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,24.0,3.0,New Zealand,47917.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,33.0,6.0,Bulgaria,41112.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,43.0,20.0,United Kingdom,88155.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,4.0,India,2792.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,31.0,10.0,Austria,58032.0,
Man,38.0,14.0,Romania,28500.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,35.0,6.0,Netherlands,64860.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,31.0,8.0,India,27923.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,1.0,Sweden,42468.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,47.0,22.0,Spain,48644.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,31.0,12.0,United Kingdom,96945.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,21.0,3.0,Iran,1992.0,Some college/university study without earning a degree
Man,22.0,,Sweden,36204.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,36.0,14.0,Sweden,51547.0,Some college/university study without earning a degree
Man,47.0,25.0,France,65239.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,35.0,12.0,Romania,90804.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,35.0,11.0,Sweden,56252.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,1.0,United Kingdom,34254.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,35.0,France,108100.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,34.0,13.0,India,37692.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,4.0,India,13740.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,43.0,1.0,United Kingdom,31539.0,PhD or other doctoral degree
Man,31.0,6.0,Other,54289.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,29.0,7.0,Russian Federation,30192.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,24.0,4.0,Italy,32429.0,Secondary school (if completed)
Man,31.0,6.0,Portugal,22704.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,29.0,2.0,Sweden,47868.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,22.0,2.0,Other,54384.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,4.0,India,21920.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,1.0,Belgium,28536.0,Some college/university study without earning a degree
Woman,53.0,28.0,France,38916.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,46.0,16.0,Bulgaria,23208.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,,1.0,Other,9552.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,40.0,16.0,India,41885.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,6.0,China,92880.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,35.0,11.0,Poland,50625.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,30.0,3.0,United Kingdom,27924.0,Some college/university study without earning a degree
Man,34.0,5.0,Lithuania,20760.0,Secondary school (if completed)
Man,28.0,3.0,France,37834.0,Primary/elementary school
Man,25.0,3.0,United States,105000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,8.0,United Kingdom,68507.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,24.0,1.0,Brazil,5328.0,Secondary school (if completed)
Woman,49.0,8.0,United Kingdom,17062.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,27.0,11.0,Australia,34850.0,Associate degree / technical diploma
Man,48.0,18.0,Denmark,102468.0,Some college/university study without earning a degree
Man,43.0,23.0,Turkey,70344.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,3.0,Iran,31356.0,Some college/university study without earning a degree
Man,27.0,9.0,Brazil,5496.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,25.0,3.0,Other,13068.0,
Man,32.0,5.0,Chile,35123.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,54.0,31.0,Spain,46482.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,58.0,35.0,United States,83000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,42.0,18.0,Canada,75631.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,24.0,2.0,India,10471.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,2.0,Netherlands,29184.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,14.0,France,43239.0,Associate degree / technical diploma
Man,34.0,9.0,Sweden,62388.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,27.0,2.0,Poland,30372.0,Some college/university study without earning a degree
Woman,38.0,12.0,United States,75000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,22.0,2.0,United States,73000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,33.0,7.0,Belgium,45396.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,35.0,15.0,Germany,48644.0,Secondary school (if completed)
Man,50.0,5.0,United States,100000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,47.0,10.0,Spain,22701.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,5.0,Germany,32424.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,3.0,Other,9168.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,34.0,7.0,Germany,32424.0,Some college/university study without earning a degree
Man,32.0,2.0,Germany,60535.0,PhD or other doctoral degree
Man,35.0,8.0,Sweden,61366.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
"Non-binary, genderqueer, or gender non-conforming",29.0,8.0,United Kingdom,84019.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,34.0,10.0,Other,45396.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,30.0,2.0,Romania,8136.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,46.0,20.0,United States,95000.0,No formal education
Woman,30.0,10.0,Bulgaria,35363.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,29.0,10.0,South Africa,16008.0,Associate degree / technical diploma
Man,23.0,1.0,Other,10356.0,Secondary school (if completed)
Man,23.0,1.0,United Kingdom,33607.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,7.0,United Kingdom,84019.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,39.0,5.0,Russian Federation,22644.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,35.0,15.0,Other,97288.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,30.0,8.0,Russian Federation,21708.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,20.0,1.0,United Kingdom,28437.0,
"Non-binary, genderqueer, or gender non-conforming",29.0,2.0,United States,102000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,6.0,Germany,53184.0,Secondary school (if completed)
Man,26.0,5.0,Germany,70044.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,31.0,5.0,Canada,107775.0,Secondary school (if completed)
Man,38.0,1.0,Germany,62697.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,27.0,4.0,Brazil,27488.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,4.0,Canada,68068.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,2.0,Germany,50806.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,25.0,4.0,Bulgaria,39708.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,3.0,Australia,62133.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,,2.0,United Kingdom,71093.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,36.0,15.0,Russian Federation,18876.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,1.0,Croatia,20904.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,29.0,9.0,Germany,68858.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,35.0,3.0,United States,55000.0,Some college/university study without earning a degree
Man,30.0,10.0,Germany,67021.0,Secondary school (if completed)
Man,35.0,14.0,Germany,70264.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,41.0,13.0,Austria,102693.0,PhD or other doctoral degree
Man,26.0,4.0,Poland,29772.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,22.0,1.0,United States,63000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,28.0,5.0,Australia,86853.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,27.0,4.0,United Kingdom,45241.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,40.0,14.0,United States,0.0,
Man,48.0,24.0,Spain,47563.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,27.0,4.0,United Kingdom,69800.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,,21.0,Sweden,57684.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,2.0,France,28105.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,25.0,2.0,United States,58000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,4.0,United Kingdom,39088.0,Some college/university study without earning a degree
Man,23.0,3.0,Lithuania,31128.0,Some college/university study without earning a degree
Man,25.0,8.0,United States,34000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,5.0,Other,77832.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,5.0,Spain,43239.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,5.0,United States,85000.0,Some college/university study without earning a degree
Man,,8.0,Finland,61616.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,26.0,3.0,Spain,37834.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,35.0,10.0,Estonia,42156.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,5.0,Czech Republic,41568.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,3.0,Finland,54480.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,28.0,7.0,Canada,86976.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,35.0,7.0,Norway,80922.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,37.0,7.0,Germany,64859.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,27.0,5.0,Other,32676.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
"Non-binary, genderqueer, or gender non-conforming",31.0,12.0,Sweden,45408.0,Some college/university study without earning a degree
Man,25.0,5.0,Australia,56788.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,29.0,5.0,Australia,86853.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,5.0,Netherlands,47563.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,26.0,4.0,United Kingdom,34900.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,57.0,36.0,United Kingdom,38778.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,34.0,13.0,Germany,91883.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,2.0,Russian Federation,37200.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,1.0,Portugal,37834.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,28.0,8.0,France,24000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,7.0,Poland,36444.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,24.0,6.0,France,39694.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,28.0,2.0,United Kingdom,41363.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,19.0,1.0,Germany,59454.0,
Woman,39.0,19.0,United States,60000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
"Non-binary, genderqueer, or gender non-conforming",40.0,15.0,Canada,68068.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,26.0,5.0,Estonia,35028.0,Some college/university study without earning a degree
Man,23.0,1.0,United States,92000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,40.0,18.0,United Kingdom,60752.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,25.0,3.0,United States,95000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,3.0,Netherlands,84312.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,6.0,Poland,33408.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,41.0,8.0,Australia,87788.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,22.0,2.0,Germany,64859.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,5.0,United States,104000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,30.0,6.0,Bulgaria,48000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
"Non-binary, genderqueer, or gender non-conforming",22.0,1.0,United States,75000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
"Non-binary, genderqueer, or gender non-conforming",21.0,1.0,United States,79000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,7.0,United States,72000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,35.0,14.0,Germany,108098.0,No formal education
Woman,33.0,1.0,Netherlands,37620.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,23.0,4.0,Netherlands,19452.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,41.0,20.0,United Kingdom,64630.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,10.0,Estonia,48650.0,Secondary school (if completed)
Man,21.0,3.0,Ukraine,30000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,1.0,Brazil,16488.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,3.0,Canada,55211.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,33.0,11.0,United States,75000.0,Associate degree / technical diploma
Man,,12.0,Australia,64140.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,,3.0,United States,100000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,22.0,1.0,Argentina,4860.0,Some college/university study without earning a degree
Man,35.0,10.0,Germany,41508.0,Some college/university study without earning a degree
Man,28.0,8.0,United Kingdom,58167.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,2.0,Spain,32429.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,3.0,Estonia,18492.0,Some college/university study without earning a degree
Man,43.0,20.0,Australia,60129.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,22.0,4.0,United States,90000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,52.0,32.0,Ukraine,48936.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,35.0,11.0,Australia,67478.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,25.0,Finland,108098.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,27.0,6.0,United States,80000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,7.0,United States,95000.0,PhD or other doctoral degree
Man,34.0,13.0,Australia,60129.0,Some college/university study without earning a degree
Man,21.0,3.0,Switzerland,60984.0,Secondary school (if completed)
Man,28.0,9.0,United Kingdom,44595.0,PhD or other doctoral degree
,,3.0,Australia,53448.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,4.0,United States,89000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,31.0,8.0,United States,99000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,35.0,12.0,United Kingdom,76263.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,6.0,Other,50304.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,1.0,United States,75000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,5.0,Other,15756.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,7.0,Poland,43740.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,25.0,3.0,United Kingdom,62045.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,27.0,2.0,United States,100000.0,Associate degree / technical diploma
Man,26.0,5.0,Australia,72154.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,31.0,9.0,Croatia,38916.0,Some college/university study without earning a degree
Man,28.0,2.0,United States,61500.0,Associate degree / technical diploma
Man,36.0,14.0,India,90751.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
"Non-binary, genderqueer, or gender non-conforming",22.0,1.0,Mexico,5628.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,1.0,Brazil,10992.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,21.0,1.0,United States,24000.0,Secondary school (if completed)
Man,31.0,9.0,Canada,65799.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,3.0,Germany,64859.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,34.0,12.0,Australia,54784.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,4.0,Philippines,17973.0,Some college/university study without earning a degree
Man,36.0,7.0,United States,91000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,35.0,13.0,United States,83000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,3.0,Argentina,10512.0,
Man,28.0,2.0,Australia,46767.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,33.0,7.0,United States,96500.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,46.0,United States,48000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,36.0,3.0,United States,89000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,3.0,Canada,45379.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,2.0,Bangladesh,4236.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,10.0,India,41885.0,No formal education
Man,28.0,2.0,United States,90000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,27.0,5.0,Singapore,43032.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,9.0,United States,105000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,29.0,8.0,India,2094.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,21.0,3.0,United States,80000.0,Secondary school (if completed)
Man,24.0,1.0,Other,41919.0,Some college/university study without earning a degree
,,5.0,Sri Lanka,5952.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,33.0,10.0,India,68412.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,3.0,India,10471.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,3.0,India,23735.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,,2.0,Hungary,6156.0,Some college/university study without earning a degree
Man,30.0,6.0,Singapore,93230.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,39.0,19.0,Japan,76440.0,Some college/university study without earning a degree
Man,,15.0,Japan,1169.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,,8.0,Singapore,21515.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,6.0,Germany,64860.0,PhD or other doctoral degree
Man,22.0,1.0,United States,65000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,1.0,India,2513.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,3.0,United States,100000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,1.0,United States,76000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,1.0,Germany,38915.0,Secondary school (if completed)
Man,45.0,2.0,Germany,108098.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,26.0,5.0,Israel,35028.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,40.0,16.0,United Kingdom,72385.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,2.0,Canada,11345.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,18.0,1.0,Singapore,4728.0,Secondary school (if completed)
Woman,26.0,3.0,South Africa,36984.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,1.0,Netherlands,28536.0,PhD or other doctoral degree
Man,,8.0,Canada,94539.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,7.0,Netherlands,33732.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,27.0,2.0,India,5868.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,27.0,6.0,Hungary,15396.0,Some college/university study without earning a degree
Man,32.0,14.0,Germany,75669.0,Secondary school (if completed)
Man,22.0,2.0,Indonesia,4392.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,35.0,13.0,India,36300.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,3.0,Singapore,57372.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,5.0,India,11724.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,39.0,17.0,France,91883.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,23.0,3.0,Pakistan,9732.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,,9.0,Germany,86478.0,PhD or other doctoral degree
Man,21.0,3.0,France,12972.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,23.0,3.0,Germany,57292.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,31.0,4.0,Singapore,83907.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,,15.0,Greece,37834.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,34.0,15.0,Switzerland,101649.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,42.0,15.0,Germany,86478.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,27.0,4.0,New Zealand,52186.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,15.0,France,432.0,PhD or other doctoral degree
Man,28.0,10.0,Sweden,61368.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
